overlap_start,overlap_end,overlap_duration,agent_stime,agent_etime,customer_stime,customer_etime,initiator,file_id
41.0,42.0,1.0,33.0,42,41.0,47.0,Customer,b8bf9022-4917-42b9-a6b7-cfa28ee305ad.json
46.0,47.0,1.0,46.0,55,41.0,47.0,Agent,b8bf9022-4917-42b9-a6b7-cfa28ee305ad.json
54.0,55.0,1.0,46.0,55,54.0,60.0,Customer,b8bf9022-4917-42b9-a6b7-cfa28ee305ad.json
59.0,60.0,1.0,59.0,70,54.0,60.0,Agent,b8bf9022-4917-42b9-a6b7-cfa28ee305ad.json
69.0,70.0,1.0,59.0,70,69.0,73.0,Customer,b8bf9022-4917-42b9-a6b7-cfa28ee305ad.json
72.0,73.0,1.0,72.0,80,69.0,73.0,Agent,b8bf9022-4917-42b9-a6b7-cfa28ee305ad.json
79.0,80.0,1.0,72.0,80,79.0,83.0,Customer,b8bf9022-4917-42b9-a6b7-cfa28ee305ad.json
82.0,83.0,1.0,82.0,87,79.0,83.0,Agent,b8bf9022-4917-42b9-a6b7-cfa28ee305ad.json
12.5,13.0,0.5,12.5,21,8.0,13.0,Agent,c46407f6-d657-47ab-9ed7-1c31d5cc8a4e.json
23.0,24.0,1.0,23.0,33,22.0,24.0,Agent,c46407f6-d657-47ab-9ed7-1c31d5cc8a4e.json
38.0,39.0,1.0,38.0,48,34.0,39.0,Agent,c46407f6-d657-47ab-9ed7-1c31d5cc8a4e.json
53.0,54.0,1.0,53.0,64,49.0,54.0,Agent,c46407f6-d657-47ab-9ed7-1c31d5cc8a4e.json
67.0,68.0,1.0,67.0,76,65.0,68.0,Agent,c46407f6-d657-47ab-9ed7-1c31d5cc8a4e.json
79.0,80.0,1.0,79.0,88,77.0,80.0,Agent,c46407f6-d657-47ab-9ed7-1c31d5cc8a4e.json
91.0,92.0,1.0,91.0,95,89.0,92.0,Agent,c46407f6-d657-47ab-9ed7-1c31d5cc8a4e.json
11.0,12.0,1.0,11.0,21,8.5,12.0,Agent,1937fe41-0ba0-4276-b5cb-50524b28080a.json
20.0,21.0,1.0,11.0,21,20.0,24.0,Customer,1937fe41-0ba0-4276-b5cb-50524b28080a.json
23.0,24.0,1.0,23.0,32,20.0,24.0,Agent,1937fe41-0ba0-4276-b5cb-50524b28080a.json
31.0,32.0,1.0,23.0,32,31.0,36.0,Customer,1937fe41-0ba0-4276-b5cb-50524b28080a.json
35.0,36.0,1.0,35.0,45,31.0,36.0,Agent,1937fe41-0ba0-4276-b5cb-50524b28080a.json
44.0,45.0,1.0,35.0,45,44.0,48.0,Customer,1937fe41-0ba0-4276-b5cb-50524b28080a.json
47.0,48.0,1.0,47.0,58,44.0,48.0,Agent,1937fe41-0ba0-4276-b5cb-50524b28080a.json
57.0,58.0,1.0,47.0,58,57.0,62.0,Customer,1937fe41-0ba0-4276-b5cb-50524b28080a.json
61.0,62.0,1.0,61.0,70,57.0,62.0,Agent,1937fe41-0ba0-4276-b5cb-50524b28080a.json
69.0,70.0,1.0,61.0,70,69.0,74.0,Customer,1937fe41-0ba0-4276-b5cb-50524b28080a.json
73.0,74.0,1.0,73.0,76,69.0,74.0,Agent,1937fe41-0ba0-4276-b5cb-50524b28080a.json
24.0,25.0,1.0,24.0,30,22.5,25.0,Agent,54d23e27-49e7-4161-98f9-ff50c737577e.json
33.0,34.0,1.0,33.0,42,30.5,34.0,Agent,54d23e27-49e7-4161-98f9-ff50c737577e.json
47.0,48.0,1.0,47.0,55,42.5,48.0,Agent,54d23e27-49e7-4161-98f9-ff50c737577e.json
66.0,67.0,1.0,66.0,76,64.5,67.0,Agent,54d23e27-49e7-4161-98f9-ff50c737577e.json
75.5,76.0,0.5,66.0,76,75.5,79.0,Customer,54d23e27-49e7-4161-98f9-ff50c737577e.json
78.5,79.0,0.5,78.5,82,75.5,79.0,Agent,54d23e27-49e7-4161-98f9-ff50c737577e.json
10.0,11.0,1.0,10.0,19,6.5,11.0,Agent,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
18.5,19.0,0.5,10.0,19,18.5,21.0,Customer,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
20.0,21.0,1.0,20.0,30,18.5,21.0,Agent,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
29.0,30.0,1.0,20.0,30,29.0,34.0,Customer,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
33.0,34.0,1.0,33.0,40,29.0,34.0,Agent,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
39.0,40.0,1.0,33.0,40,39.0,44.0,Customer,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
43.0,44.0,1.0,43.0,51,39.0,44.0,Agent,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
50.0,51.0,1.0,43.0,51,50.0,52.0,Customer,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
51.0,52.0,1.0,51.0,60,50.0,52.0,Agent,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
59.0,60.0,1.0,51.0,60,59.0,65.0,Customer,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
64.0,65.0,1.0,64.0,71,59.0,65.0,Agent,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
70.0,71.0,1.0,64.0,71,70.0,73.0,Customer,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
72.0,73.0,1.0,72.0,76,70.0,73.0,Agent,36216c4a-0dcd-4d93-ab06-4ed14682d1a3.json
5.5,6.0,0.5,0.0,6,5.5,10.0,Customer,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
9.0,10.0,1.0,9.0,19,5.5,10.0,Agent,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
18.0,19.0,1.0,9.0,19,18.0,21.0,Customer,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
20.0,21.0,1.0,20.0,29,18.0,21.0,Agent,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
28.0,29.0,1.0,20.0,29,28.0,32.0,Customer,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
31.0,32.0,1.0,31.0,41,28.0,32.0,Agent,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
40.0,41.0,1.0,31.0,41,40.0,45.0,Customer,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
44.0,45.0,1.0,44.0,53,40.0,45.0,Agent,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
52.0,53.0,1.0,44.0,53,52.0,56.0,Customer,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
55.0,56.0,1.0,55.0,60,52.0,56.0,Agent,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
59.0,60.0,1.0,55.0,60,59.0,62.0,Customer,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
61.0,62.0,1.0,61.0,70,59.0,62.0,Agent,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
69.0,70.0,1.0,61.0,70,69.0,72.0,Customer,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
71.0,72.0,1.0,71.0,75,69.0,72.0,Agent,7cfd0c78-fa7a-4488-9b62-f478f7609089.json
10.0,11.0,1.0,10.0,20,7.0,11.0,Agent,5e231fa2-03d8-4e70-9918-da45193472a9.json
19.0,20.0,1.0,10.0,20,19.0,22.0,Customer,5e231fa2-03d8-4e70-9918-da45193472a9.json
21.0,22.0,1.0,21.0,28,19.0,22.0,Agent,5e231fa2-03d8-4e70-9918-da45193472a9.json
33.0,34.0,1.0,33.0,39,29.0,34.0,Agent,5e231fa2-03d8-4e70-9918-da45193472a9.json
38.0,39.0,1.0,33.0,39,38.0,42.0,Customer,5e231fa2-03d8-4e70-9918-da45193472a9.json
41.0,42.0,1.0,41.0,46,38.0,42.0,Agent,5e231fa2-03d8-4e70-9918-da45193472a9.json
45.0,46.0,1.0,41.0,46,45.0,49.0,Customer,5e231fa2-03d8-4e70-9918-da45193472a9.json
48.0,49.0,1.0,48.0,54,45.0,49.0,Agent,5e231fa2-03d8-4e70-9918-da45193472a9.json
53.0,54.0,1.0,48.0,54,53.0,57.0,Customer,5e231fa2-03d8-4e70-9918-da45193472a9.json
56.0,57.0,1.0,56.0,62,53.0,57.0,Agent,5e231fa2-03d8-4e70-9918-da45193472a9.json
61.0,62.0,1.0,56.0,62,61.0,65.0,Customer,5e231fa2-03d8-4e70-9918-da45193472a9.json
64.0,65.0,1.0,64.0,70,61.0,65.0,Agent,5e231fa2-03d8-4e70-9918-da45193472a9.json
11.0,12.0,1.0,11.0,23,8.0,12.0,Agent,bc3cb988-a172-45f0-89a4-c59d4c9cc7a1.json
22.0,23.0,1.0,11.0,23,22.0,25.0,Customer,bc3cb988-a172-45f0-89a4-c59d4c9cc7a1.json
24.0,25.0,1.0,24.0,35,22.0,25.0,Agent,bc3cb988-a172-45f0-89a4-c59d4c9cc7a1.json
39.0,40.0,1.0,39.0,50,36.0,40.0,Agent,bc3cb988-a172-45f0-89a4-c59d4c9cc7a1.json
56.0,57.0,1.0,56.0,64,51.0,57.0,Agent,bc3cb988-a172-45f0-89a4-c59d4c9cc7a1.json
67.0,68.0,1.0,67.0,77,65.0,68.0,Agent,bc3cb988-a172-45f0-89a4-c59d4c9cc7a1.json
80.0,81.0,1.0,80.0,89,78.0,81.0,Agent,bc3cb988-a172-45f0-89a4-c59d4c9cc7a1.json
92.0,93.0,1.0,92.0,97,90.0,93.0,Agent,bc3cb988-a172-45f0-89a4-c59d4c9cc7a1.json
11.0,12.0,1.0,11.0,25,8.5,12.0,Agent,8a7ed9a3-fc6d-4cff-88bf-da8236d1c834.json
24.0,25.0,1.0,11.0,25,24.0,28.0,Customer,8a7ed9a3-fc6d-4cff-88bf-da8236d1c834.json
27.0,28.0,1.0,27.0,32,24.0,28.0,Agent,8a7ed9a3-fc6d-4cff-88bf-da8236d1c834.json
31.0,32.0,1.0,27.0,32,31.0,35.0,Customer,8a7ed9a3-fc6d-4cff-88bf-da8236d1c834.json
34.0,35.0,1.0,34.0,46,31.0,35.0,Agent,8a7ed9a3-fc6d-4cff-88bf-da8236d1c834.json
45.5,46.0,0.5,34.0,46,45.5,49.0,Customer,8a7ed9a3-fc6d-4cff-88bf-da8236d1c834.json
48.0,49.0,1.0,48.0,60,45.5,49.0,Agent,8a7ed9a3-fc6d-4cff-88bf-da8236d1c834.json
59.0,60.0,1.0,48.0,60,59.0,62.0,Customer,8a7ed9a3-fc6d-4cff-88bf-da8236d1c834.json
61.0,62.0,1.0,61.0,70,59.0,62.0,Agent,8a7ed9a3-fc6d-4cff-88bf-da8236d1c834.json
69.0,70.0,1.0,61.0,70,69.0,73.0,Customer,8a7ed9a3-fc6d-4cff-88bf-da8236d1c834.json
72.0,73.0,1.0,72.0,80,69.0,73.0,Agent,8a7ed9a3-fc6d-4cff-88bf-da8236d1c834.json
11.0,12.0,1.0,11.0,18,8.5,12.0,Agent,63803395-1ed2-405c-afdc-66ed0f48cd45.json
17.0,18.0,1.0,11.0,18,17.0,24.0,Customer,63803395-1ed2-405c-afdc-66ed0f48cd45.json
23.0,24.0,1.0,23.0,30,17.0,24.0,Agent,63803395-1ed2-405c-afdc-66ed0f48cd45.json
29.0,30.0,1.0,23.0,30,29.0,33.0,Customer,63803395-1ed2-405c-afdc-66ed0f48cd45.json
32.0,33.0,1.0,32.0,39,29.0,33.0,Agent,63803395-1ed2-405c-afdc-66ed0f48cd45.json
38.0,39.0,1.0,32.0,39,38.0,42.0,Customer,63803395-1ed2-405c-afdc-66ed0f48cd45.json
41.0,42.0,1.0,41.0,44,38.0,42.0,Agent,63803395-1ed2-405c-afdc-66ed0f48cd45.json
11.0,12.0,1.0,11.0,19,7.5,12.0,Agent,1f2c0aff-01cc-4a8e-926a-227527f67356.json
18.0,19.0,1.0,11.0,19,18.0,24.0,Customer,1f2c0aff-01cc-4a8e-926a-227527f67356.json
23.0,24.0,1.0,23.0,32,18.0,24.0,Agent,1f2c0aff-01cc-4a8e-926a-227527f67356.json
31.0,32.0,1.0,23.0,32,31.0,36.0,Customer,1f2c0aff-01cc-4a8e-926a-227527f67356.json
35.0,36.0,1.0,35.0,40,31.0,36.0,Agent,1f2c0aff-01cc-4a8e-926a-227527f67356.json
39.0,40.0,1.0,35.0,40,39.0,44.0,Customer,1f2c0aff-01cc-4a8e-926a-227527f67356.json
43.0,44.0,1.0,43.0,52,39.0,44.0,Agent,1f2c0aff-01cc-4a8e-926a-227527f67356.json
11.0,12.0,1.0,11.0,22,8.5,12.0,Agent,86bf609e-5d0b-4e4b-a4da-d265c78507a9.json
21.0,22.0,1.0,11.0,22,21.0,24.0,Customer,86bf609e-5d0b-4e4b-a4da-d265c78507a9.json
23.0,24.0,1.0,23.0,30,21.0,24.0,Agent,86bf609e-5d0b-4e4b-a4da-d265c78507a9.json
29.0,30.0,1.0,23.0,30,29.0,31.0,Customer,86bf609e-5d0b-4e4b-a4da-d265c78507a9.json
30.0,31.0,1.0,30.0,40,29.0,31.0,Agent,86bf609e-5d0b-4e4b-a4da-d265c78507a9.json
39.0,40.0,1.0,30.0,40,39.0,44.0,Customer,86bf609e-5d0b-4e4b-a4da-d265c78507a9.json
43.0,44.0,1.0,43.0,55,39.0,44.0,Agent,86bf609e-5d0b-4e4b-a4da-d265c78507a9.json
54.0,55.0,1.0,43.0,55,54.0,57.0,Customer,86bf609e-5d0b-4e4b-a4da-d265c78507a9.json
56.0,57.0,1.0,56.0,67,54.0,57.0,Agent,86bf609e-5d0b-4e4b-a4da-d265c78507a9.json
66.0,67.0,1.0,56.0,67,66.0,70.0,Customer,86bf609e-5d0b-4e4b-a4da-d265c78507a9.json
69.0,70.0,1.0,69.0,77,66.0,70.0,Agent,86bf609e-5d0b-4e4b-a4da-d265c78507a9.json
11.0,12.0,1.0,11.0,23,8.5,12.0,Agent,114f3a62-bb17-44aa-bdcf-46873590a1ed.json
25.0,26.0,1.0,25.0,36,24.0,26.0,Agent,114f3a62-bb17-44aa-bdcf-46873590a1ed.json
59.0,60.0,1.0,59.0,71,56.0,60.0,Agent,114f3a62-bb17-44aa-bdcf-46873590a1ed.json
6.5,7.0,0.5,0.0,7,6.5,11.0,Customer,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
10.0,11.0,1.0,10.0,21,6.5,11.0,Agent,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
20.0,21.0,1.0,10.0,21,20.0,24.0,Customer,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
23.0,24.0,1.0,23.0,31,20.0,24.0,Agent,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
30.0,31.0,1.0,23.0,31,30.0,33.0,Customer,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
32.0,33.0,1.0,32.0,45,30.0,33.0,Agent,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
44.0,45.0,1.0,32.0,45,44.0,50.0,Customer,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
49.0,50.0,1.0,49.0,56,44.0,50.0,Agent,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
55.0,56.0,1.0,49.0,56,55.0,59.0,Customer,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
58.0,59.0,1.0,58.0,66,55.0,59.0,Agent,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
65.0,66.0,1.0,58.0,66,65.0,68.0,Customer,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
67.0,68.0,1.0,67.0,75,65.0,68.0,Agent,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
74.0,75.0,1.0,67.0,75,74.0,78.0,Customer,8127bee7-bc17-47bc-a23c-4a4dc775c8a6.json
6.5,7.0,0.5,0.0,7,6.5,10.0,Customer,c5b61bdc-b7f8-4dac-bd32-dc3b520cf301.json
9.0,10.0,1.0,9.0,19,6.5,10.0,Agent,c5b61bdc-b7f8-4dac-bd32-dc3b520cf301.json
18.0,19.0,1.0,9.0,19,18.0,21.0,Customer,c5b61bdc-b7f8-4dac-bd32-dc3b520cf301.json
20.0,21.0,1.0,20.0,28,18.0,21.0,Agent,c5b61bdc-b7f8-4dac-bd32-dc3b520cf301.json
27.0,28.0,1.0,20.0,28,27.0,31.0,Customer,c5b61bdc-b7f8-4dac-bd32-dc3b520cf301.json
30.0,31.0,1.0,30.0,42,27.0,31.0,Agent,c5b61bdc-b7f8-4dac-bd32-dc3b520cf301.json
41.0,42.0,1.0,30.0,42,41.0,45.0,Customer,c5b61bdc-b7f8-4dac-bd32-dc3b520cf301.json
44.0,45.0,1.0,44.0,55,41.0,45.0,Agent,c5b61bdc-b7f8-4dac-bd32-dc3b520cf301.json
54.0,55.0,1.0,44.0,55,54.0,59.0,Customer,c5b61bdc-b7f8-4dac-bd32-dc3b520cf301.json
58.0,59.0,1.0,58.0,67,54.0,59.0,Agent,c5b61bdc-b7f8-4dac-bd32-dc3b520cf301.json
66.0,67.0,1.0,58.0,67,66.0,69.0,Customer,c5b61bdc-b7f8-4dac-bd32-dc3b520cf301.json
68.0,69.0,1.0,68.0,73,66.0,69.0,Agent,c5b61bdc-b7f8-4dac-bd32-dc3b520cf301.json
11.0,12.0,1.0,11.0,20,8.0,12.0,Agent,522c166e-e8ab-4cb0-99f6-1df45e3481e5.json
24.0,25.0,1.0,24.0,30,21.0,25.0,Agent,522c166e-e8ab-4cb0-99f6-1df45e3481e5.json
34.0,35.0,1.0,34.0,46,31.0,35.0,Agent,522c166e-e8ab-4cb0-99f6-1df45e3481e5.json
50.0,51.0,1.0,50.0,58,47.0,51.0,Agent,522c166e-e8ab-4cb0-99f6-1df45e3481e5.json
61.0,62.0,1.0,61.0,67,59.0,62.0,Agent,522c166e-e8ab-4cb0-99f6-1df45e3481e5.json
70.0,71.0,1.0,70.0,80,68.0,71.0,Agent,522c166e-e8ab-4cb0-99f6-1df45e3481e5.json
9.0,10.0,1.0,9.0,19,6.5,10.0,Agent,ef033aca-2963-44b2-ba77-87b2a5a898f7.json
10.0,11.0,1.0,10.0,21,7.0,11.0,Agent,e7b6afd3-ec02-47d0-a975-d0d5912151fb.json
25.0,26.0,1.0,25.0,31,22.0,26.0,Agent,e7b6afd3-ec02-47d0-a975-d0d5912151fb.json
35.0,36.0,1.0,35.0,45,32.0,36.0,Agent,e7b6afd3-ec02-47d0-a975-d0d5912151fb.json
49.0,50.0,1.0,49.0,58,46.0,50.0,Agent,e7b6afd3-ec02-47d0-a975-d0d5912151fb.json
63.0,64.0,1.0,63.0,72,59.0,64.0,Agent,e7b6afd3-ec02-47d0-a975-d0d5912151fb.json
77.0,78.0,1.0,77.0,85,73.0,78.0,Agent,e7b6afd3-ec02-47d0-a975-d0d5912151fb.json
12.0,13.0,1.0,12.0,22,8.0,13.0,Agent,bb5f1472-36df-4758-9824-4699a60e80f5.json
24.0,25.0,1.0,24.0,34,23.0,25.0,Agent,bb5f1472-36df-4758-9824-4699a60e80f5.json
39.0,40.0,1.0,39.0,45,35.0,40.0,Agent,bb5f1472-36df-4758-9824-4699a60e80f5.json
47.0,48.0,1.0,47.0,58,46.0,48.0,Agent,bb5f1472-36df-4758-9824-4699a60e80f5.json
61.0,62.0,1.0,61.0,73,59.0,62.0,Agent,bb5f1472-36df-4758-9824-4699a60e80f5.json
77.0,78.0,1.0,77.0,85,74.0,78.0,Agent,bb5f1472-36df-4758-9824-4699a60e80f5.json
11.0,12.0,1.0,11.0,22,8.0,12.0,Agent,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
21.0,22.0,1.0,11.0,22,21.0,24.0,Customer,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
23.0,24.0,1.0,23.0,30,21.0,24.0,Agent,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
29.0,30.0,1.0,23.0,30,29.0,33.0,Customer,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
32.0,33.0,1.0,32.0,43,29.0,33.0,Agent,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
42.0,43.0,1.0,32.0,43,42.0,47.0,Customer,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
46.0,47.0,1.0,46.0,54,42.0,47.0,Agent,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
53.0,54.0,1.0,46.0,54,53.0,56.0,Customer,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
55.0,56.0,1.0,55.0,62,53.0,56.0,Agent,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
61.0,62.0,1.0,55.0,62,61.0,64.0,Customer,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
63.0,64.0,1.0,63.0,74,61.0,64.0,Agent,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
73.0,74.0,1.0,63.0,74,73.0,77.0,Customer,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
76.0,77.0,1.0,76.0,80,73.0,77.0,Agent,e25dcc91-27f8-4c0b-9869-496422ceb5c9.json
12.0,13.0,1.0,12.0,20,8.5,13.0,Agent,e835306a-d904-4271-8a11-5a50ce98ed90.json
19.0,20.0,1.0,12.0,20,19.0,24.0,Customer,e835306a-d904-4271-8a11-5a50ce98ed90.json
23.0,24.0,1.0,23.0,31,19.0,24.0,Agent,e835306a-d904-4271-8a11-5a50ce98ed90.json
30.0,31.0,1.0,23.0,31,30.0,36.0,Customer,e835306a-d904-4271-8a11-5a50ce98ed90.json
35.0,36.0,1.0,35.0,45,30.0,36.0,Agent,e835306a-d904-4271-8a11-5a50ce98ed90.json
44.0,45.0,1.0,35.0,45,44.0,49.0,Customer,e835306a-d904-4271-8a11-5a50ce98ed90.json
48.0,49.0,1.0,48.0,58,44.0,49.0,Agent,e835306a-d904-4271-8a11-5a50ce98ed90.json
57.0,58.0,1.0,48.0,58,57.0,62.0,Customer,e835306a-d904-4271-8a11-5a50ce98ed90.json
61.0,62.0,1.0,61.0,67,57.0,62.0,Agent,e835306a-d904-4271-8a11-5a50ce98ed90.json
66.0,67.0,1.0,61.0,67,66.0,72.0,Customer,e835306a-d904-4271-8a11-5a50ce98ed90.json
71.0,72.0,1.0,71.0,80,66.0,72.0,Agent,e835306a-d904-4271-8a11-5a50ce98ed90.json
79.0,80.0,1.0,71.0,80,79.0,84.0,Customer,e835306a-d904-4271-8a11-5a50ce98ed90.json
83.0,84.0,1.0,83.0,90,79.0,84.0,Agent,e835306a-d904-4271-8a11-5a50ce98ed90.json
6.5,7.0,0.5,0.0,7,6.5,12.0,Customer,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
11.0,12.0,1.0,11.0,19,6.5,12.0,Agent,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
18.0,19.0,1.0,11.0,19,18.0,24.0,Customer,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
23.0,24.0,1.0,23.0,30,18.0,24.0,Agent,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
29.0,30.0,1.0,23.0,30,29.0,34.0,Customer,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
33.0,34.0,1.0,33.0,41,29.0,34.0,Agent,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
40.0,41.0,1.0,33.0,41,40.0,45.0,Customer,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
44.0,45.0,1.0,44.0,54,40.0,45.0,Agent,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
53.0,54.0,1.0,44.0,54,53.0,59.0,Customer,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
58.0,59.0,1.0,58.0,66,53.0,59.0,Agent,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
65.0,66.0,1.0,58.0,66,65.0,70.0,Customer,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
69.0,70.0,1.0,69.0,79,65.0,70.0,Agent,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
78.0,79.0,1.0,69.0,79,78.0,80.0,Customer,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
79.0,80.0,1.0,79.0,82,78.0,80.0,Agent,3e77de75-66b9-4b74-a993-1c25b6850bc9.json
23.0,24.0,1.0,23.0,30,21.0,24.0,Agent,c014e1cd-9cb4-4d8b-98e7-365361a7163b.json
12.0,13.0,1.0,12.0,18,9.2,13.0,Agent,c67274cc-d920-467a-80cc-476c9dd280d4.json
29.0,30.0,1.0,21.5,30,29.0,34.0,Customer,c67274cc-d920-467a-80cc-476c9dd280d4.json
33.5,34.0,0.5,33.5,40,29.0,34.0,Agent,c67274cc-d920-467a-80cc-476c9dd280d4.json
39.0,40.0,1.0,33.5,40,39.0,43.0,Customer,c67274cc-d920-467a-80cc-476c9dd280d4.json
42.5,43.0,0.5,42.5,50,39.0,43.0,Agent,c67274cc-d920-467a-80cc-476c9dd280d4.json
49.0,50.0,1.0,42.5,50,49.0,53.0,Customer,c67274cc-d920-467a-80cc-476c9dd280d4.json
52.0,53.0,1.0,52.0,59,49.0,53.0,Agent,c67274cc-d920-467a-80cc-476c9dd280d4.json
58.0,59.0,1.0,52.0,59,58.0,62.0,Customer,c67274cc-d920-467a-80cc-476c9dd280d4.json
61.0,62.0,1.0,61.0,68,58.0,62.0,Agent,c67274cc-d920-467a-80cc-476c9dd280d4.json
67.0,68.0,1.0,61.0,68,67.0,72.0,Customer,c67274cc-d920-467a-80cc-476c9dd280d4.json
71.5,72.0,0.5,71.5,77,67.0,72.0,Agent,c67274cc-d920-467a-80cc-476c9dd280d4.json
11.0,12.0,1.0,11.0,20,8.0,12.0,Agent,12968330-6da1-4860-b418-417794f640c6.json
19.0,20.0,1.0,11.0,20,19.0,25.0,Customer,12968330-6da1-4860-b418-417794f640c6.json
24.0,25.0,1.0,24.0,35,19.0,25.0,Agent,12968330-6da1-4860-b418-417794f640c6.json
34.0,35.0,1.0,24.0,35,34.0,40.0,Customer,12968330-6da1-4860-b418-417794f640c6.json
39.0,40.0,1.0,39.0,48,34.0,40.0,Agent,12968330-6da1-4860-b418-417794f640c6.json
47.0,48.0,1.0,39.0,48,47.0,53.0,Customer,12968330-6da1-4860-b418-417794f640c6.json
52.0,53.0,1.0,52.0,62,47.0,53.0,Agent,12968330-6da1-4860-b418-417794f640c6.json
61.0,62.0,1.0,52.0,62,61.0,67.0,Customer,12968330-6da1-4860-b418-417794f640c6.json
66.0,67.0,1.0,66.0,74,61.0,67.0,Agent,12968330-6da1-4860-b418-417794f640c6.json
73.0,74.0,1.0,66.0,74,73.0,78.0,Customer,12968330-6da1-4860-b418-417794f640c6.json
77.0,78.0,1.0,77.0,82,73.0,78.0,Agent,12968330-6da1-4860-b418-417794f640c6.json
81.0,82.0,1.0,77.0,82,81.0,85.0,Customer,12968330-6da1-4860-b418-417794f640c6.json
84.0,85.0,1.0,84.0,89,81.0,85.0,Agent,12968330-6da1-4860-b418-417794f640c6.json
10.0,11.0,1.0,10.0,20,8.5,11.0,Agent,d78c5a90-2f3c-4657-a121-9d5778b051bf.json
19.0,20.0,1.0,10.0,20,19.0,22.0,Customer,d78c5a90-2f3c-4657-a121-9d5778b051bf.json
21.0,22.0,1.0,21.0,30,19.0,22.0,Agent,d78c5a90-2f3c-4657-a121-9d5778b051bf.json
29.0,30.0,1.0,21.0,30,29.0,34.0,Customer,d78c5a90-2f3c-4657-a121-9d5778b051bf.json
33.0,34.0,1.0,33.0,43,29.0,34.0,Agent,d78c5a90-2f3c-4657-a121-9d5778b051bf.json
42.0,43.0,1.0,33.0,43,42.0,47.0,Customer,d78c5a90-2f3c-4657-a121-9d5778b051bf.json
46.0,47.0,1.0,46.0,50,42.0,47.0,Agent,d78c5a90-2f3c-4657-a121-9d5778b051bf.json
11.0,12.0,1.0,11.0,22,8.5,12.0,Agent,a4fdf58d-20ad-4b95-901e-ec92458827c1.json
24.0,25.0,1.0,24.0,30,22.5,25.0,Agent,a4fdf58d-20ad-4b95-901e-ec92458827c1.json
